CPUBID,year,piat_math,piat_recog,piat_comp
17839,1992,107,117,114
53914,2002,99,99,91
83313,2012,85,75,78
25637,1998,101,113,NA
23189,2002,106,120,104
92788,1994,88,99,99
53626,1996,82,92,88
72262,1992,101,110,104
48278,1998,97,106,103
64543,1996,105,101,113
53626,1992,83,88,92
15341,2014,114,123,102
15578,1994,99,95,92
23567,1992,105,88,89
50708,2004,107,118,111
NA,2014,84,79,74
37088,1992,98,103,93
95183,1996,105,111,101
61000,2002,98,96,83
16704,1998,77,84,80
78239,1994,97,108,114
69095,1992,110,116,117
49113,1994,99,95,85
53891,1994,109,92,85
15918,1992,114,114,97
80481,2002,93,112,107
96503,2000,84,88,93
17415,2004,87,98,118
69928,2008,120,118,NA
18524,2006,115,116,114
56048,1998,79,87,NA
35322,2002,104,103,101
31036,2008,93,96,93
84021,1998,95,91,NA
51421,2008,90,125,NA
62760,2006,117,121,109
35412,1996,122,99,94
59406,2006,120,95,97
70378,1992,102,112,77
66282,2004,115,120,135
85368,2010,118,123,NA
80139,1992,84,107,111
59268,2004,131,126,114
20973,1992,89,99,100
60754,2004,96,98,96
30942,1994,91,78,90
70895,2002,118,101,107
73438,1992,116,125,104
95596,1994,90,102,NA
28479,1992,96,NA,NA
61394,1996,82,106,92
48342,1992,87,103,102
25928,1996,99,114,110
38531,1996,107,110,111
17820,1996,120,116,126
72431,1994,104,108,86
46529,1998,91,102,100
78010,2002,118,113,119
87839,1996,106,135,NA
76443,1992,95,86,81
17447,2004,135,126,135
35059,1998,103,111,97
59585,1998,90,116,NA
37918,1992,85,89,92
57089,2002,135,135,112
71797,2008,121,131,120
97104,2010,99,94,96
19875,2002,103,118,105
54105,2006,131,131,118
97261,1992,98,102,102
74566,1994,98,98,99
73645,2006,120,109,107
35001,2010,117,116,118
20789,1998,116,123,121
89719,2002,108,107,104
48205,1992,96,135,122
32442,2006,65,77,78
95701,1992,100,81,82
74840,2006,114,123,123
73948,2008,118,107,112
47743,1992,101,107,107
20623,1994,102,103,107
84704,2006,88,95,93
27176,1994,97,116,102
67090,1992,97,95,89
44213,2006,102,109,NA
67578,1994,103,105,107
42221,1994,86,98,80
59968,2002,96,95,93
10005,1998,97,90,89
30233,1998,85,84,88
69569,1996,120,115,NA
53784,1998,123,107,114
13803,1992,95,91,93
88082,2004,97,86,82
17471,1994,135,116,116
93531,1996,96,97,110
57004,2004,128,123,104
93915,1996,74,82,87
94611,2000,106,88,88
49546,2000,100,123,105
50123,2004,107,135,103
44941,1994,93,95,98
26855,2004,108,120,119
63256,1998,106,108,107
46037,2002,110,117,120
76340,2004,111,107,91
49198,1992,109,112,116
65025,1994,106,135,NA
41675,2004,103,98,102
81466,2004,126,135,111
80757,1994,77,69,NA
68749,1992,109,97,NA
45629,2000,121,120,117
40368,1998,113,92,107
67850,2002,112,118,115
69978,1992,97,123,120
31851,1996,120,126,110
39474,2000,120,131,128
30170,2008,126,107,108
36930,1992,69,84,92
70838,2000,100,103,106
38986,2000,99,99,107
14477,1998,103,104,107
93921,1994,89,104,84
52313,1994,108,108,99
80247,1994,97,110,105
37539,2008,102,126,123
63095,2002,126,107,98
29560,2002,90,84,83
56109,2006,105,105,100
72829,1994,111,119,102
23586,2010,118,116,108
13842,1996,116,109,105
75485,1994,87,79,74
95423,2004,112,108,112
70731,1998,108,106,100
82769,1992,109,106,NA
24343,1992,103,104,106
48640,2006,103,95,104
76743,2002,107,101,110
65202,2012,101,90,89
99844,2002,115,104,95
41924,1998,128,128,135
12980,1998,96,123,108
37658,1994,93,88,81
69315,1996,NA,121,120
59744,1994,82,95,NA
63893,1994,101,106,NA
64940,2002,83,104,87
77710,1994,131,119,107
13470,2008,98,85,93
22050,2010,135,135,123
96316,2006,116,115,NA
18103,1998,107,119,125
26739,1992,74,NA,72
18117,1998,116,114,100
88708,2010,107,93,96
90460,1996,113,101,NA
76991,1992,95,107,NA
38899,1994,72,82,65
46019,2002,131,107,108
60260,2004,88,75,83
76797,1994,106,114,116
63438,1996,82,109,90
86820,2000,91,77,81
21099,2006,94,98,96
79469,1992,96,101,102
36785,1998,84,88,98
82847,1994,118,116,NA
21953,1998,91,110,102
74125,1994,92,83,87
31017,1992,100,112,114
95806,2000,98,88,95
16704,1996,69,75,69
95733,1992,95,110,98
20738,1994,118,131,115
79549,1998,114,117,109
60098,1996,125,105,107
68380,2002,121,116,112
96932,1992,87,107,108
77195,1996,85,101,NA
38202,2002,93,100,111
37292,1996,119,118,97
30797,2006,107,112,105
10332,1994,107,110,65
63310,1992,96,101,102
53284,1992,91,92,97
78216,2004,100,95,93
93680,2014,128,113,109
96834,1998,84,100,105
20094,1998,118,113,123
77511,2002,108,103,95
65034,1996,112,125,121
33807,1996,82,88,NA
92295,2000,126,122,122
35138,2004,88,93,83
28990,1994,97,106,97
54271,2002,118,107,65
65393,1998,93,79,NA
52937,1994,101,106,103
53575,1998,99,102,89
96771,1998,118,119,102
35099,1994,98,94,88
83746,1992,94,105,100
48820,1994,87,106,105
92894,1992,87,105,107
99516,2002,97,116,89
33862,1996,103,100,NA
75151,2002,77,91,87
49690,1992,93,108,107
84800,1994,110,122,125
63341,2000,135,135,135
89198,2004,110,116,101
72889,1992,92,88,82
93229,2002,95,119,114
18720,2000,93,120,89
62865,2002,122,125,NA
69730,1994,114,100,94
95170,2004,95,92,86
28581,1994,97,94,95
40658,2006,83,80,72
49525,2002,107,108,91
64590,2006,75,97,88
75648,2004,78,102,88
55808,2000,117,115,118
12791,1994,99,82,86
69046,2004,118,108,94
84442,1994,102,93,97
58372,2000,106,102,99
55104,1996,105,121,106
92034,1992,91,91,100
43199,2000,106,114,123
41275,1992,96,77,NA
69173,2004,106,115,93
85330,1992,80,103,NA
18578,2002,91,72,65
14205,1994,98,86,87
75382,1992,93,97,NA
10092,1994,82,107,106
79854,1994,107,109,116
97243,1998,97,107,99
70980,1998,72,74,72
35561,1998,93,87,94
71924,2006,135,107,97
37867,2006,128,108,126
26760,1998,92,113,113
91618,1996,108,89,80
65190,1992,99,107,105
31174,2010,135,135,125
43745,1994,65,65,65
98839,1998,75,91,86
27287,2002,103,106,87
22460,1994,78,92,91
87066,1992,99,95,89
53914,2004,93,88,87
21778,1992,102,93,94
27585,1992,122,128,117
38922,1994,88,100,98
36562,1994,84,75,77
41019,1994,90,86,93
75064,2006,100,113,107
32232,1992,93,103,NA
36002,1996,107,135,99
53271,2000,118,128,131
28721,2006,100,105,99
74779,1992,101,107,91
34728,1998,89,100,84
23214,2008,135,135,135
78542,2004,104,119,109
55367,2004,117,131,108
32049,2000,102,116,111
41963,1998,121,135,114
58258,1994,104,116,99
80457,1992,107,116,108
65845,1994,115,102,97
99033,1994,91,112,97
88708,2008,122,93,80
72660,2002,97,128,103
13800,2006,128,113,100
96100,2010,120,112,103
41390,1996,110,110,118
30630,2000,108,72,88
30195,1996,72,75,69
53062,2000,100,103,103
86412,1998,103,117,111
66203,2010,96,89,91
53006,2004,101,89,80
62076,2002,103,118,118
91461,1994,94,108,87
27938,1998,135,131,96
42394,2000,108,112,111
63196,1996,113,110,111
53599,2002,107,119,90
63787,2000,103,100,86
64026,1992,87,65,NA
52101,1992,111,79,NA
90154,1992,92,107,109
20452,2002,112,113,103
49583,1996,65,65,NA
96872,2004,114,122,105
96558,1996,107,118,97
58526,1996,106,107,NA
10492,2006,86,96,88
26719,1998,91,NA,NA
43131,2008,135,131,135
51701,2004,119,102,108
60101,1998,104,100,91
59151,1994,79,95,91
57475,1992,95,100,91
96534,1996,98,105,95
58811,2004,113,102,107
56271,1996,89,98,107
89319,1996,111,103,104
64238,1992,101,103,NA
15282,2000,84,89,94
44345,1992,131,128,117
40362,1998,90,100,NA
69051,1992,65,89,NA
76769,1996,98,105,93
31922,1996,82,82,87
19725,2000,131,108,121
78966,1992,90,103,92
26332,1994,94,102,103
18131,1996,90,100,NA
57848,2008,97,116,108
22915,1994,92,93,88
23977,2008,85,100,115
54360,2000,103,82,94
17590,1992,110,113,114
43929,1998,93,103,105
92748,2010,123,105,113
76893,1998,107,103,94
29467,2004,107,107,93
10866,1992,110,116,118
30843,1998,107,107,106
50484,2002,90,94,89
26050,2000,107,96,93
77068,2000,91,100,65
91191,2006,121,122,122
28845,1992,115,114,118
23302,2000,116,110,120
86633,2000,115,90,89
44865,2006,104,114,102
68982,1998,96,79,83
38048,2008,110,116,114
63331,2004,99,108,99
68893,1996,74,109,NA
14135,1994,107,109,108
37797,2012,112,109,NA
19729,1994,111,131,120
81048,1998,110,105,107
89303,2006,118,89,93
46048,2012,65,82,77
57788,2008,122,103,107
17444,1994,102,82,83
22040,2006,110,103,120
89045,1992,91,89,88
46662,1996,118,135,100
71122,1992,108,107,104
62614,2006,125,106,106
48383,2002,107,95,86
18172,1992,89,93,87
99663,1992,100,105,107
74567,1998,107,121,92
54670,1992,72,74,77
75999,1998,89,102,83
27454,1992,93,105,112
34112,2004,116,105,105
92609,2000,85,96,101
89642,1992,108,114,111
32737,2002,118,92,102
80892,2006,131,128,102
79229,1992,86,111,128
27553,1994,65,65,65
88633,1992,107,135,111
45253,1992,90,87,86
61919,1992,84,91,91
61018,1998,80,100,85
95508,2008,116,116,104
97683,2006,135,110,113
15196,2008,114,125,110
76907,1996,75,84,NA
95724,1996,106,102,NA
69392,2004,125,117,121
11111,1992,97,125,NA
55021,2012,102,107,92
32274,1996,105,100,NA
10451,1996,95,NA,NA
20638,2002,107,121,107
54514,2008,107,99,92
53447,1996,79,84,102
94056,2008,121,108,107
32529,2000,106,121,NA
19454,2002,118,112,102
33408,2000,107,112,114
97281,1996,106,118,106
31956,2004,95,113,118
77580,2010,72,80,65
85284,1992,98,105,100
59829,1998,118,115,NA
24157,1998,105,106,106
22568,1998,94,110,104
44262,1994,102,101,106
77788,1996,75,74,78
48535,1992,81,98,NA
65034,2000,113,109,116
61949,2002,126,113,125
44385,1998,122,121,NA
52101,1996,98,98,87
46714,2012,120,122,119
98908,2000,84,93,95
31922,1998,85,79,86
38559,2000,107,115,92
14774,2004,79,83,80
41669,2006,110,118,113
14007,2000,89,94,89
89674,2004,112,97,95
11148,1998,84,86,97
48796,2002,111,128,104
64355,2000,65,82,NA
18043,1996,78,82,91
56761,1998,108,126,110
68262,2002,85,91,NA
63956,2006,135,128,78
16582,1994,102,114,126
45302,2002,120,94,95
12800,2014,128,135,105
56348,2006,82,84,80
11885,1992,74,106,104
77999,2000,95,77,75
43453,2014,94,123,97
48132,2000,93,106,112
99234,1992,109,119,109
26962,1998,102,107,114
76746,2002,100,131,122
27363,2004,112,116,NA
25958,2000,106,105,NA
80101,2012,100,97,95
44116,1996,90,95,NA
56475,1992,112,112,104
12065,1996,111,123,116
19729,1992,114,112,109
18844,2002,99,84,87
78819,1996,94,115,107
69557,2002,116,122,97
22989,1992,106,103,NA
97323,1998,91,86,85
65443,2000,114,109,108
32556,2000,96,103,104
47439,1996,91,101,91
53839,2004,101,123,107
60386,1994,108,105,105
80961,1992,103,131,107
48608,1992,75,82,79
40955,1994,96,102,NA
81795,2002,106,118,102
51354,1994,100,99,95
32756,1992,112,102,111
71797,2012,135,114,109
74558,1994,110,111,114
44166,1992,112,120,NA
57665,2006,114,111,105
33147,1992,65,74,72
79934,2008,102,108,95
42972,2000,105,102,NA
33013,2010,118,122,103
47912,1998,111,116,122
97158,2000,98,112,98
33807,2000,112,100,100
29572,2010,90,105,102
35445,2002,112,101,88
NA,2006,118,109,113
21146,1994,110,117,108
71749,1992,84,94,95
42356,1996,95,101,NA
77816,2000,93,118,110
10806,2002,112,114,113
72093,1996,102,108,105
15597,1992,94,92,88
33882,2002,113,117,117
29916,1994,101,98,90
98244,1996,115,96,105
86393,1994,88,93,92
69583,1994,84,101,84
28698,1996,108,135,87
99149,1992,88,96,88
15593,2000,98,114,107
53011,2000,85,102,105
93385,1998,131,114,NA
63265,1994,97,101,NA
32817,1992,108,102,102
47912,1996,103,123,118
99966,1992,122,135,121
88499,1996,108,105,100
28313,1994,87,83,83
50769,1994,99,94,102
78993,2002,107,131,125
12638,1994,88,87,85
65455,2002,112,103,98
16769,2008,135,135,122
31230,1994,109,119,116
58271,1996,107,105,NA
21807,1996,77,69,87
35290,2006,95,110,114
60623,1992,100,111,112
49858,1994,104,105,88
79099,1998,87,113,96
65202,2010,108,89,65
17176,2002,86,114,117
12462,1996,103,NA,NA
31997,1996,92,86,93
80829,2000,131,131,128
37492,1998,69,75,75
95102,2004,69,100,79
84383,2002,104,122,104
62442,2002,94,122,93
70728,1992,95,91,93
25149,2000,88,86,86
55541,2004,128,107,96
19324,1994,93,85,88
24871,1994,93,112,96
24157,1992,105,120,116
10177,2014,111,95,115
17392,1996,81,123,95
22520,2014,65,77,69
54410,2002,104,111,100
80795,1994,105,113,114
13032,1998,96,99,NA
49594,1998,115,113,112
21378,1996,98,108,92
94754,1992,103,95,NA
95492,1998,109,116,126
90284,2002,102,107,116
49512,1996,102,87,91
87314,2006,119,121,90
36115,2004,100,111,109
42347,1996,94,89,82
61245,2002,95,81,89
34014,1994,87,106,98
23290,1994,86,94,NA
80720,1992,96,120,NA
54796,1994,111,109,112
67847,1992,98,118,111
58211,2000,105,109,NA
35363,1998,82,102,106
58809,2002,107,115,93
32262,1992,106,100,106
22126,1994,100,102,81
32841,1994,110,114,113
96917,1996,93,94,87
65481,2006,128,119,118
12725,1996,102,107,116
38716,2000,91,98,83
39422,2004,101,86,81
43903,1998,117,109,NA
17415,2010,94,87,88
87669,2006,105,116,107
98518,1996,108,101,95
41716,2004,126,126,103
45880,1998,108,98,97
35861,1994,88,98,NA
40493,2002,108,116,113
61838,1992,98,90,99
34979,2004,98,119,86
95231,1996,100,103,89
48640,2012,123,135,109
98623,1998,107,109,117
19199,1996,94,101,109
73306,2000,100,91,111
14416,1998,92,88,84
63764,2002,109,82,93
20386,2008,106,128,122
54378,2000,117,131,108
82847,2000,120,113,94
87578,2002,114,109,112
50498,1992,99,106,108
97128,1998,116,135,91
82627,2004,111,110,111
31893,1998,116,87,105
71565,1998,95,111,105
40173,2004,119,118,120
91564,1998,123,109,NA
45093,1994,92,100,88
31230,2000,115,126,94
57863,2002,114,115,102
98034,1994,100,111,114
17708,2002,69,96,95
72530,1998,102,121,65
38525,1992,89,82,86
67726,1998,95,87,NA
58453,1996,135,126,116
76368,2000,120,116,NA
15889,1996,105,126,116
16393,1996,80,82,72
11851,1992,89,112,106
93965,2002,109,126,115
84738,1998,107,107,116
74570,1996,116,95,94
47231,2000,105,98,109
21933,2004,123,121,126
91990,1992,89,77,77
57192,1992,93,89,99
39424,1994,120,135,NA
74669,2004,122,123,119
43835,1998,97,103,103
60425,1992,98,114,104
72824,1992,119,112,115
95197,1998,119,98,97
16630,1996,104,106,98
86389,1998,92,112,98
64406,1992,88,115,NA
56361,1998,107,100,103
90369,1992,105,NA,NA
48450,1992,116,125,115
10930,1992,120,120,NA
43532,1992,98,109,NA
77649,1998,86,98,65
99730,2006,116,109,106
50240,2000,104,113,111
76989,1992,93,118,115
36871,2004,93,78,77
35288,1996,100,114,118
49751,2002,109,99,99
46938,2002,81,65,65
76115,1992,74,69,69
55546,2002,95,116,106
91986,1998,78,98,95
23438,1994,109,116,NA
29484,1998,100,96,100
NA,2006,93,80,84
80109,2008,102,82,87
78352,1998,79,99,94
93472,2006,99,85,NA
11309,1994,88,84,NA
29723,2008,103,95,97
10468,1994,72,65,65
80985,2004,109,117,121
14496,2002,131,107,100
71749,1998,89,74,75
37204,2000,100,102,103
38458,1996,98,97,95
99324,1992,102,131,NA
37911,1998,113,126,115
36866,1994,100,107,98
NA,2006,93,98,99
82294,2000,115,116,109
47858,2000,102,83,94
55630,1998,100,112,82
28966,2008,104,110,107
22263,1998,113,105,123
70056,2006,135,131,118
60800,2014,87,82,87
33015,2010,115,116,96
45610,2006,123,135,109
96330,1992,88,99,104
80457,1994,102,112,111
94328,1998,65,90,102
69534,2012,110,121,119
25383,2010,113,116,105
49155,2012,106,105,81
25300,1998,126,112,115
57394,2004,90,85,81
65875,2004,95,97,89
21034,1998,112,93,92
95927,2006,135,126,128
92496,2002,105,98,101
29831,1996,108,126,125
64033,2000,117,NA,NA
88095,1992,104,100,100
81703,2004,125,109,80
98001,1998,79,65,NA
14379,1996,99,96,95
16942,1996,108,107,110
60356,1992,72,84,NA
65484,1996,91,102,97
93996,1992,101,97,100
67171,2000,118,135,121
93560,2008,112,135,115
35290,2014,96,99,88
37722,2002,103,111,125
31351,1998,65,69,69
89017,1996,106,131,109
70591,2006,111,101,105
32627,1992,101,111,NA
20638,1998,104,115,113
55319,1996,89,100,95
20400,2008,99,91,86
62616,2006,105,106,102
96414,1998,112,114,100
59566,2000,97,99,99
56464,2012,113,103,NA
73826,2006,116,118,110
50486,1994,106,97,99
56484,2004,95,114,94
99786,1992,82,87,86
35755,1994,102,99,94
57475,1998,93,96,95
27776,2002,99,82,82
99212,2000,125,95,116
26501,1996,110,95,NA
39185,2000,81,65,65
24444,1994,101,101,119
72823,1992,99,92,107
88951,1998,95,95,103
38454,2000,110,123,112
53608,1996,93,88,90
72668,1996,120,110,94
81136,2002,105,113,120
85197,1994,93,97,NA
42492,2000,90,105,95
79554,1994,114,135,NA
25146,2002,128,135,131
44047,1998,105,109,NA
31261,2002,115,112,97
37221,2004,65,65,NA
78748,1994,111,106,103
78239,1996,103,105,90
98006,2012,128,106,103
98770,1994,92,101,98
27633,1994,110,101,111
11151,2010,118,116,123
77028,1992,97,100,95
20060,1998,99,95,100
32437,2010,93,103,88
97820,1994,69,65,65
91738,2002,113,116,114
53800,2002,88,116,95
29895,1994,91,92,83
72095,2002,108,117,105
62312,2000,104,78,80
22262,2000,135,135,74
63443,2002,88,116,121
72077,2004,81,93,82
41711,2000,103,109,118
77608,1996,77,69,72
63189,2002,93,93,89
69285,1998,114,119,118
41015,1996,123,95,110
87927,1994,118,115,128
54463,2002,82,86,97
78294,1996,94,87,80
31993,1994,105,95,NA
35042,1998,86,82,89
12209,2006,107,103,107
68656,2006,109,118,122
34600,1996,74,86,82
51261,1996,100,NA,NA
31062,2010,80,88,92
10275,2004,102,103,107
84535,2006,135,112,109
74080,2002,123,113,118
22134,1996,114,123,121
38228,1998,117,126,107
62418,2002,120,103,NA
48583,2000,131,115,NA
83923,1998,97,74,79
99259,1992,69,75,87
86390,1994,72,82,105
87168,1998,108,105,98
53732,2002,115,72,NA
24539,2004,79,65,NA
62860,1996,93,98,99
25383,2008,99,121,123
47956,2002,126,103,108
75406,1992,81,115,108
31044,2006,65,65,72
51195,2004,84,93,NA
91000,2002,126,135,21
67661,1994,96,100,80
35059,1992,103,121,122
17601,2006,119,103,110
40782,1994,107,97,106
15649,2008,86,79,81
59594,1994,105,105,94
90284,2004,98,113,103
29619,2002,128,105,87
65290,2008,125,111,120
74519,1994,96,91,94
32080,1996,101,94,NA
62492,2004,87,88,89
84191,1996,83,91,NA
46251,2002,135,135,131
85849,1994,82,97,NA
57660,2002,121,111,113
80166,2008,107,107,111
68207,2004,97,107,83
21763,1994,108,99,98
25912,2002,103,86,82
11411,1998,113,120,114
18844,2000,82,80,91
34728,1996,80,100,90
41278,1992,91,108,103
76884,1998,105,113,NA
80018,2002,126,117,108
74049,1994,95,85,94
67044,1998,88,114,101
42376,1994,94,86,82
70657,1994,89,93,NA
19873,1994,96,98,NA
21184,2008,113,116,116
53531,1994,91,110,99
68830,1998,92,105,109
88452,2002,97,103,101
48344,2004,118,135,110
71538,1998,105,112,107
91191,1998,111,135,135
11590,1998,101,110,96
59330,1996,98,104,103
35382,1992,118,103,116
79885,2008,109,128,114
57660,1998,110,98,103
75440,2014,113,126,126
55755,2004,118,116,105
57971,2008,128,105,112
85695,2008,96,116,94
63438,1994,96,116,97
75485,1992,110,82,97
25653,1998,79,82,78
29345,2000,101,93,95
19126,1992,125,108,103
91725,1992,105,105,102
45290,1996,74,69,69
28996,2006,89,88,123
69506,2006,82,104,91
83947,1994,78,69,87
NA,2000,96,113,107
45024,2010,114,111,102
14799,1992,103,102,NA
33400,1994,96,105,105
52814,1992,110,109,NA
32529,2006,98,87,96
99872,1994,89,86,74
29187,1992,98,97,95
72538,1996,91,116,92
16594,1992,112,110,114
18279,1992,109,NA,NA
99338,2004,104,135,100
86491,1996,118,113,91
10650,2004,120,110,112
90632,1994,105,82,88
12859,2004,108,110,98
25777,2002,65,65,NA
27660,2002,102,118,112
44237,1992,86,92,NA
82573,1994,105,108,98
96330,1994,97,87,89
74677,1992,84,113,109
97917,2000,95,120,106
56772,2002,109,131,123
19410,1994,103,111,103
68602,1992,102,86,78
36628,1992,110,122,110
88210,1994,104,84,78
83917,1996,93,99,NA
48640,2004,114,99,NA
35639,1992,104,113,118
86770,2008,105,115,97
82477,1996,87,104,114
55861,2010,111,103,110
70107,1996,111,111,109
18170,1994,99,91,100
49360,1996,117,117,NA
83993,1996,108,99,89
18132,1998,99,105,109
44366,1998,98,94,NA
22496,1994,102,135,93
35998,2008,110,104,93
15681,2006,102,104,109
45426,1992,98,91,92
59948,1992,NA,74,69
89518,1992,93,112,107
71061,1996,107,95,95
99514,1992,93,120,105
92067,2002,101,114,88
83665,2000,131,128,123
63931,1996,105,97,100
35621,1998,118,90,88
71088,2002,120,123,118
75419,1996,93,102,91
93163,1994,98,94,NA
16311,1992,104,107,114
14081,2000,105,123,105
68962,2006,126,98,100
44250,1992,88,79,81
57936,2000,123,116,120
79797,1994,104,123,111
35003,2010,113,108,110
19964,2002,126,112,112
16511,2004,117,109,109
54360,2006,100,89,95
47974,2002,117,135,NA
40078,1992,103,107,95
73363,1992,86,94,89
42882,1994,119,122,116
24402,2000,109,112,101
78478,2002,119,135,NA
32756,1994,91,99,114
24037,1994,103,100,97
93372,2006,89,117,103
51342,1996,93,95,NA
62718,1992,101,105,107
43562,2008,100,117,121
26501,2000,90,97,99
34668,2004,83,82,84
85637,1992,74,77,93
28059,2000,101,117,108
17755,2008,114,119,NA
89279,1992,106,116,114
20767,1994,72,85,85
84798,1992,107,103,91
92702,2002,93,108,118
56312,2002,116,107,131
48092,1994,106,92,96
54162,2004,102,104,108
31466,2002,108,109,106
86166,2000,82,83,88
46840,2000,91,99,94
12977,1996,105,110,114
44328,1996,98,108,96
29608,1992,82,74,74
44630,1992,96,82,NA
48767,2006,114,103,102
56775,2002,94,135,92
45694,1994,102,116,123
46940,2006,104,121,114
64543,2002,109,117,113
86362,2004,126,135,126
70271,2008,112,125,112
39449,1996,103,122,112
68239,2008,110,125,NA
71630,1996,80,92,86
56823,1992,108,102,95
99724,1994,82,84,92
72842,1994,98,103,107
10877,2002,100,100,99
94852,1998,97,87,95
70619,1998,118,99,65
18558,1994,102,92,105
27623,1996,88,104,93
39729,2002,102,114,102
19624,2008,108,104,118
43762,2008,104,116,118
93017,1998,101,120,120
23696,2010,107,114,110
54426,1992,118,125,125
28148,1992,131,101,111
56018,2006,114,131,93
42916,2002,113,106,110
65067,2008,86,125,NA
12984,1992,88,94,85
19902,2008,109,125,NA
43214,1994,118,102,NA
41461,2000,69,74,NA
NA,1992,96,85,NA
32264,1998,90,93,105
93277,1992,101,126,110
57503,1992,65,81,77
75473,1994,103,111,97
77010,1996,108,105,103
10665,2008,88,109,97
34981,2002,72,91,99
10665,2010,84,103,93
51036,1992,122,111,121
45535,2012,112,92,95
98213,1992,97,91,NA
35742,1992,65,91,88
78542,2000,109,118,116
47242,2000,93,114,NA
49512,1992,85,90,88
79811,1992,65,75,NA
91564,2002,120,102,105
50684,1992,98,98,99
NA,2008,87,110,97
12859,1998,103,95,98
68576,1994,117,128,103
74926,1996,74,69,114
69766,2004,116,128,115
NA,2012,100,84,92
26353,2010,128,94,92
18371,1992,95,116,111
14868,2000,91,74,81
58750,1994,105,94,95
68521,1996,89,113,95
66675,1992,86,98,95
66216,1994,99,121,108
94559,2006,117,116,112
59797,1992,107,112,102
61211,1996,93,108,107
42586,2002,121,118,126
45865,1998,119,122,125
NA,2006,107,88,88
82671,1996,109,123,135
42524,2000,87,103,82
45710,2010,135,117,108
32824,1998,87,97,98
62392,1998,93,99,100
30166,2008,105,122,122
31262,1996,126,101,105
43214,1998,113,122,114
35697,1996,122,120,NA
55658,1992,103,116,102
92167,2002,105,97,82
95322,2006,90,89,94
45515,2008,101,97,103
36669,2002,125,103,75
14580,2006,135,110,118
58906,1992,98,106,103
30385,1998,90,79,NA
91049,2006,111,102,104
77017,1992,101,108,102
36002,1994,117,113,102
50846,2006,113,128,109
68987,2006,84,87,85
17715,2000,121,135,65
83809,2002,92,98,103
78010,1996,98,104,NA
74307,2002,109,120,107
30425,2000,125,116,120
39627,2006,126,135,NA
54511,2002,97,131,NA
52681,1994,120,111,101
12067,1998,103,109,109
84012,2002,110,123,121
78008,1998,104,104,83
38143,2008,110,121,97
58372,1998,123,104,84
23231,1992,105,102,100
28649,2014,98,112,95
66218,1998,109,109,110
45535,2014,98,88,113
44088,1992,88,121,122
77947,2002,65,65,65
40241,1992,106,120,115
54891,2010,110,116,91
70024,1994,107,135,93
39091,1992,72,102,103
58262,2010,106,113,NA
76078,2012,112,118,103
83413,2004,98,103,98
41374,1996,104,91,88
47094,1992,100,93,99
20944,1994,102,99,103
45676,1996,123,101,103
89533,2000,135,135,122
40686,2004,97,108,100
28132,2004,88,106,NA
40695,1994,74,94,NA
73770,2002,107,98,93
19567,1998,118,102,95
90790,2004,NA,104,115
93385,2004,131,93,102
90933,1994,102,106,91
95613,2002,93,84,93
64066,1992,95,107,94
36945,1996,107,105,118
79554,1996,104,112,115
73870,2004,80,100,104
22040,2002,101,113,107
56089,2002,126,113,120
74319,2002,100,111,96
99115,2004,91,92,100
70950,1996,109,119,118
38340,1994,94,97,103
48257,1998,94,104,90
30992,2002,113,107,94
23808,1992,84,77,74
74333,1992,93,118,114
83311,2006,121,135,110
78381,1998,98,114,103
38741,1994,87,112,99
25967,1992,99,97,102
76052,1996,128,106,95
78125,1992,65,78,69
31883,2000,98,95,87
99042,2010,135,122,97
62312,2002,111,82,83
74689,1992,96,103,NA
71253,2008,106,121,NA
86840,2000,116,99,109
54537,2004,92,105,79
14533,1994,115,118,100
38801,2002,93,117,95
94079,2002,96,99,105
47003,1996,96,79,87
60187,1998,107,100,96
10250,2006,135,135,120
56004,1994,108,131,105
67255,2010,96,102,NA
28671,1998,78,92,95
99703,2002,120,135,103
10281,1996,77,86,97
61575,2012,91,93,87
53827,1992,97,109,107
58541,1996,81,82,NA
45736,2010,103,95,105
84704,2008,89,89,95
59579,1994,112,98,99
47466,1992,105,118,115
93140,2004,96,97,65
48143,1998,99,77,81
42370,2000,120,103,107
84790,1996,99,111,102
15949,1992,119,123,125
29537,1992,107,120,122
38653,1996,111,112,111
10994,1992,90,103,100
28070,1996,72,74,79
98409,1998,123,109,NA
53074,1992,94,108,103
77727,1996,102,96,95
77557,1992,93,92,92
99754,2010,135,118,126
20081,2008,107,109,101
46118,2008,103,110,90
32540,1996,108,94,88
87376,2004,95,107,125
19137,1994,98,106,102
25353,2008,95,105,108
58262,2012,114,120,105
40560,1996,104,116,125
29703,2006,113,103,97
75904,2002,131,131,111
37292,1994,114,131,107
69956,2002,78,88,72
98566,1994,104,118,118
43762,2010,118,114,109
86862,1998,65,65,NA
89013,2008,118,110,107
70049,2006,117,103,103
27880,1996,101,92,NA
71095,1996,97,77,74
29187,1998,88,103,98
58267,1998,116,122,83
70107,2002,106,110,117
54938,2002,101,92,78
71568,2006,135,105,110
38339,1998,135,111,114
93989,2000,105,114,119
23969,2006,93,111,103
25080,2004,75,86,84
30420,2006,88,109,104
81851,2004,104,105,98
45950,1992,94,109,109
66351,1998,113,104,89
67896,1998,82,82,85
13129,2004,98,96,99
58258,1992,95,122,107
17370,1996,103,84,89
98870,1994,106,107,114
60646,1994,93,103,99
