CPUBID,year,piat_math,piat_recog,piat_comp
37214,1998,107,103,89
56739,1994,96,97,96
87220,1998,79,77,84
45980,2006,89,95,95
73886,2010,131,121,100
13372,2000,93,103,97
29796,2006,117,135,105
36807,2002,78,105,NA
22523,2004,114,121,110
64438,1992,116,111,113
36689,2008,104,122,103
10633,1998,99,109,95
29316,2008,85,78,82
26071,1992,84,88,92
99203,1998,97,101,96
56775,1994,118,126,126
37184,2010,125,109,105
90577,2002,91,92,95
98284,2002,85,105,100
27874,2006,104,92,93
99514,1994,97,109,74
29307,1998,93,77,82
22317,1992,120,135,NA
50953,1994,105,110,113
39132,1998,96,106,98
29723,2004,72,84,NA
36267,1994,135,123,123
84212,2006,107,100,98
57373,1996,83,87,NA
23473,1998,110,112,99
96236,1998,97,115,94
20510,2006,116,121,111
46665,2002,118,106,107
93282,1992,100,112,111
78958,2004,120,128,122
62445,2000,84,94,87
23389,1992,98,102,111
21866,1998,94,97,107
45385,2004,135,118,120
47748,1998,103,116,99
78239,1992,103,115,118
99473,1994,90,101,109
99284,2010,114,105,107
10492,2000,83,104,NA
90158,2012,135,122,118
90935,2008,118,114,119
74470,1998,101,95,NA
83947,1998,69,80,83
91923,1996,103,78,99
41452,2002,120,NA,97
81667,2008,78,82,80
61741,1992,91,94,95
71032,2010,128,118,97
62577,1996,128,120,113
78564,2004,102,97,104
66859,1996,88,116,83
42181,1996,116,135,105
86143,2008,125,107,105
NA,2010,89,103,69
17331,1992,100,102,72
67578,1996,97,97,110
24961,2002,96,107,96
12535,2008,103,93,94
26908,1994,93,111,99
73444,1994,110,103,89
79350,1994,93,81,79
91618,1998,94,84,78
89801,2008,125,112,105
46564,1996,115,118,126
59219,2000,94,95,103
75064,2012,97,107,98
94095,1992,96,106,NA
75289,1992,108,101,102
18827,2002,131,135,119
96260,2000,128,114,108
16943,1992,93,103,99
49470,2004,104,105,103
45731,1998,96,98,99
63834,1996,110,82,89
16512,1994,95,104,106
44408,1996,99,102,92
61083,2004,102,131,81
93793,1992,108,113,107
93994,1992,98,84,90
91280,2010,107,117,115
80713,2004,95,112,92
98623,2004,116,123,114
40677,1994,102,100,105
97795,2006,120,107,120
95953,1996,100,108,113
25021,1994,108,94,96
33926,1994,105,135,109
44262,2000,100,102,94
76727,2000,107,95,98
57206,1992,88,72,78
57226,2008,135,113,114
23247,1998,95,109,102
46059,1992,93,90,93
39729,1998,112,135,113
33228,2002,108,119,103
38842,1996,82,92,95
83541,1992,97,93,89
34530,2010,NA,135,NA
47735,2004,117,100,95
39264,2008,93,82,82
32274,2000,65,77,69
62433,1998,69,65,79
79484,1998,89,92,98
88604,1992,72,NA,NA
59915,2006,100,104,92
63434,2004,82,94,102
24855,2004,115,131,126
11010,2010,122,108,106
13470,2006,92,92,82
94243,1994,106,105,107
93696,1992,102,104,100
94458,1998,81,104,106
71992,2006,121,117,114
94542,2002,131,98,104
81102,1992,114,112,114
10218,2000,102,102,113
41701,1996,105,101,100
89855,1994,97,88,NA
95339,2006,114,97,115
64982,2000,113,90,102
46029,1992,89,99,NA
22250,1992,98,98,87
27692,1998,104,104,108
81048,2004,135,135,121
13675,1998,116,121,NA
33807,2002,89,112,102
60800,2008,95,97,116
67505,1998,96,105,110
35271,1998,96,101,NA
15849,1992,112,105,96
24026,1998,99,93,93
13223,2010,115,105,93
69501,1996,79,111,NA
63112,2002,115,118,107
76896,2004,98,125,107
47983,1992,96,86,84
43531,2002,121,118,111
16350,2002,103,135,116
89588,2002,98,99,NA
76239,2002,114,113,NA
39126,1992,81,77,77
43977,2002,116,102,87
43916,1996,77,69,77
97388,2004,108,108,120
92482,1996,103,78,74
76368,2002,122,114,118
20355,2006,106,115,113
67392,1994,108,114,113
86836,1996,65,65,NA
32321,2002,117,123,118
27149,1996,97,103,111
85554,2008,93,103,92
29316,2000,95,95,NA
44385,2000,103,108,108
49661,1998,100,108,100
14756,1994,93,83,89
56271,1992,110,104,95
66423,2010,107,90,95
76852,1996,121,115,NA
55733,2002,112,114,111
82682,1992,97,107,102
76808,1992,100,108,105
23953,1994,83,95,NA
21463,2006,106,103,NA
13198,1992,113,NA,84
38645,1998,108,104,98
78706,2000,93,109,120
13481,2006,110,84,102
50525,1998,128,125,113
82613,1996,122,119,111
61414,1994,100,119,106
63764,2004,65,87,93
78005,1996,84,98,97
68113,1992,108,100,NA
67355,1992,98,122,88
85916,2000,85,97,93
52253,2000,116,117,116
29404,1992,106,80,NA
78235,2006,82,95,75
77222,1992,101,82,87
95316,2008,86,96,95
88599,1996,125,116,110
87788,2006,114,108,97
28289,1996,116,115,123
93229,2006,118,116,109
31438,1994,96,104,NA
22832,2010,135,135,131
72393,2010,102,113,94
28587,1992,82,103,NA
79989,1992,110,111,109
NA,2006,102,113,NA
19725,1996,116,108,111
26825,1992,103,104,107
55367,2002,97,109,97
20816,2000,88,105,90
56620,1994,101,100,111
52050,2004,97,119,113
86972,2000,90,72,65
71545,1994,103,105,90
51966,1996,93,119,107
36020,1994,86,92,93
19807,2010,118,118,102
83605,2006,120,113,89
46897,1992,92,94,90
82415,1994,85,103,85
60173,2000,87,74,74
88469,2012,100,116,104
16252,2006,109,109,92
15047,1994,102,94,95
45427,2006,118,118,93
10883,2000,122,107,110
63179,1994,93,122,102
76082,2004,106,101,NA
15597,1996,100,95,80
28442,1996,125,118,95
89830,1994,77,119,123
47173,2006,103,116,109
74454,2004,102,106,118
24737,1996,113,110,111
81703,2000,91,102,NA
98053,1998,119,98,103
16720,2002,77,106,105
69874,1992,69,83,81
88595,2012,93,83,84
54894,2000,95,114,106
19988,2002,91,87,75
36842,2006,126,135,123
43740,1998,113,105,109
83993,1992,93,94,95
29560,2000,93,95,77
37980,1998,113,119,115
67362,1992,105,103,100
16607,2000,112,87,97
75595,1998,88,79,NA
92015,1996,105,91,104
70304,1992,74,NA,NA
16276,2010,91,79,74
48725,1994,94,107,95
36813,2002,113,116,120
10828,1998,116,101,NA
20871,2004,108,120,135
43351,1994,107,105,93
81407,1998,99,116,108
33195,1996,96,99,84
78676,2014,131,108,107
83640,1992,94,105,93
38014,2004,77,65,65
99724,1992,91,99,NA
45710,2008,123,135,112
80782,2000,NA,112,110
33041,1996,101,NA,NA
36385,1996,89,102,93
91365,1996,112,113,116
56349,2012,125,121,115
79391,1998,98,107,104
28220,1992,101,107,103
22069,1992,112,118,100
81301,1992,103,103,104
57788,2000,107,97,NA
13168,1992,116,123,110
38454,1998,114,111,107
87080,1992,107,98,98
31073,1996,111,109,121
68247,1998,99,113,109
60197,1994,93,122,106
NA,2012,82,82,88
46834,1994,95,119,114
17488,2002,104,128,100
84669,1998,69,77,78
14205,1996,103,101,95
52626,1992,118,135,110
75457,2004,117,125,103
73679,1992,108,101,102
79768,1994,118,114,113
33905,2006,91,118,84
43102,1992,89,77,NA
72357,2000,102,117,115
92201,1998,103,126,114
42746,1996,90,107,119
70076,1992,84,65,65
88434,1996,NA,125,119
65198,1994,93,88,95
41675,2008,100,112,99
62018,1996,98,94,84
45830,2000,93,118,109
64121,2002,116,135,114
20359,2002,72,82,84
31471,2002,92,103,95
35545,2000,106,116,111
87673,1996,109,93,88
79885,2000,123,135,135
69014,1994,108,117,105
59683,2004,95,107,118
70825,1994,109,126,NA
64201,1996,108,82,84
22263,1994,103,105,107
96771,2000,109,119,93
27346,2008,131,94,122
79491,1994,74,86,82
34929,1992,80,89,65
48583,2008,106,113,100
36850,2012,82,91,94
99975,1998,77,92,NA
57382,1996,85,107,86
64406,1994,90,100,96
33711,2010,120,102,104
99516,2004,89,92,87
75355,2004,107,115,100
51428,1994,81,89,NA
88156,2002,108,112,111
50281,1992,135,NA,NA
61083,2002,105,114,94
14637,2006,110,94,NA
65507,2000,65,74,65
89054,1998,97,111,110
54592,1994,108,109,104
83316,2004,119,118,107
18242,1992,109,100,105
22267,2002,99,92,87
88420,1998,88,99,104
86894,2000,101,105,113
90694,2008,100,100,98
51036,1996,109,112,112
26354,2008,95,79,65
73770,1998,99,106,100
18136,2002,102,104,100
87711,1996,122,99,89
72093,1994,102,98,110
45822,2002,106,126,97
46763,2008,128,122,117
92748,2012,105,109,103
55190,2002,108,101,NA
59683,2008,110,98,97
13845,1996,91,89,93
11879,2008,89,74,80
49661,1996,83,115,NA
63343,1992,94,88,NA
74409,2002,99,108,91
28168,1994,116,117,117
27776,1996,96,98,NA
68749,1998,93,104,100
62656,1998,100,109,108
53970,1998,102,89,90
58420,2008,91,112,105
91103,1996,103,123,100
88965,2008,75,82,85
45873,1992,72,74,NA
53635,2000,95,85,93
39549,1998,65,65,65
84083,1994,108,98,100
72286,2006,87,96,98
48292,2000,122,120,NA
40686,2000,101,103,NA
77511,2000,83,115,NA
90981,2000,65,72,65
80442,1994,112,101,103
70024,1992,102,109,111
70004,1998,99,90,92
27210,1998,75,98,NA
42112,2002,97,104,102
63224,2008,85,99,81
72908,2000,91,110,110
91787,1996,84,118,114
71322,1992,69,88,77
42638,2006,102,97,93
33116,1992,84,75,86
39084,1998,113,108,NA
82981,2004,108,97,85
51195,2010,97,106,91
86604,1998,95,103,NA
22134,1994,111,128,119
97728,2002,114,122,96
63116,1992,116,116,119
70826,2000,122,97,102
15649,2004,82,74,84
12762,2000,91,103,NA
97728,1998,120,131,118
97751,1998,110,85,99
14361,1992,69,84,NA
35156,1992,94,108,113
58453,1992,131,135,NA
49695,1996,107,135,99
NA,2004,112,103,88
36115,2010,117,98,108
83813,1996,72,75,74
59469,1994,93,109,NA
23112,2006,101,125,NA
95423,2000,122,128,123
90768,2002,105,131,128
82573,1992,99,110,106
22683,1996,104,105,99
43336,1998,116,119,111
84143,1998,97,82,78
34198,2012,69,98,81
84012,1998,112,111,113
14360,1996,125,135,131
63508,2000,128,135,NA
98522,1996,103,112,NA
24468,2008,98,109,114
51171,1996,77,98,NA
49155,2006,116,118,109
38470,2000,135,93,82
25727,1996,95,102,87
39013,2006,122,100,100
86952,1998,96,91,84
66874,2002,105,98,92
97158,1996,84,114,113
39179,1996,104,110,105
56310,2004,114,110,104
72074,2002,101,93,74
10215,1998,92,88,99
38872,2004,93,98,NA
49642,1996,128,135,NA
58552,1996,111,111,105
73837,1992,75,65,75
56271,1998,106,119,113
22460,1996,75,77,69
24286,1994,113,97,91
52717,2000,99,85,88
48761,2000,98,91,NA
29527,1994,111,95,97
44684,2004,126,125,110
42031,1998,92,107,94
15338,1998,94,109,110
68371,2008,86,95,81
35305,1996,109,111,105
34530,2012,93,113,110
69842,1992,109,135,107
93305,1996,87,82,72
28289,2000,100,121,117
76743,1998,112,110,96
63569,1996,108,93,NA
31510,2006,81,96,87
88430,1996,92,108,98
37363,1994,110,105,108
15784,1992,111,NA,NA
54684,1992,93,90,93
98213,1996,97,114,109
17208,2004,94,65,65
46714,2008,104,122,123
30877,1998,117,108,113
86327,1996,88,91,89
99881,2004,105,89,103
50331,1996,135,123,122
26325,1996,93,100,99
79189,2004,105,112,102
55546,2008,119,114,110
84622,1996,103,131,NA
80512,1998,92,103,110
11480,2008,114,102,107
29220,1992,102,89,87
39474,2002,131,135,114
63323,1992,86,102,NA
58750,1996,101,93,91
94862,2002,69,95,84
63118,1994,101,99,93
72972,1996,103,103,75
35545,1998,102,119,NA
75348,1992,100,91,101
12037,1992,75,97,108
69866,1994,99,86,94
97415,2000,113,122,114
39623,2002,103,98,109
35674,1992,101,109,NA
66155,1998,108,135,107
63535,2010,119,122,106
42370,1994,88,87,NA
58857,1998,122,118,126
83339,1992,113,116,112
65197,1996,79,84,86
95596,1998,86,102,107
20858,1992,78,98,103
66576,1992,122,NA,NA
23189,2000,105,109,105
19274,1994,90,92,92
47188,2000,89,72,74
11543,1992,87,104,118
82061,1992,82,107,115
64300,2002,131,86,81
69956,1998,92,85,84
63322,1992,103,101,102
28580,1992,82,103,89
63778,1994,95,101,NA
71840,1994,72,65,72
78710,1998,122,122,112
16680,1994,103,111,96
79811,1996,65,65,NA
76999,1994,90,135,112
81050,1998,82,81,91
63157,2006,102,103,91
45661,1994,75,88,88
NA,2002,96,96,82
22473,2004,120,123,105
65841,1996,84,99,95
89013,2006,98,112,114
25561,1994,96,94,101
77645,2004,85,84,NA
40224,1994,92,79,80
14007,1996,98,97,NA
96834,1994,78,103,NA
85383,1992,88,79,83
21175,1994,85,91,105
29184,1994,112,106,115
14263,1996,110,125,118
31491,1998,93,111,NA
93564,1994,111,116,118
79078,2002,80,87,88
89295,1994,110,118,104
89880,2008,121,115,101
34785,2004,114,128,121
64364,1998,100,82,74
19964,2004,118,112,106
73159,1992,107,NA,NA
85944,1994,88,88,88
29252,2002,128,118,111
12977,1992,118,106,105
69670,1996,89,102,NA
53635,1994,95,113,114
87473,2008,65,99,86
63535,2004,125,109,106
74739,1994,79,90,NA
66164,1996,96,88,93
23438,2000,105,91,96
69061,2004,80,99,NA
57736,2010,114,106,88
18864,2004,97,102,91
46019,2004,123,107,98
25806,2000,105,107,107
53635,2002,89,98,108
61268,1994,112,125,125
55541,2002,111,97,99
24142,2012,125,111,109
23234,2006,103,106,104
40677,1996,112,100,109
38266,1998,114,121,107
28284,1992,87,78,91
60101,1996,104,103,108
63636,1992,101,93,96
79675,1994,95,103,NA
82705,2004,98,113,105
68835,2008,126,135,121
62245,2002,93,109,107
31972,2002,83,84,74
14422,2004,116,116,113
41405,1992,82,98,93
64251,1994,111,105,108
45416,2002,89,86,81
29289,1994,103,103,106
31247,2000,108,128,118
25921,2006,107,102,112
75595,1996,89,95,NA
36395,1992,65,65,65
47135,1994,95,97,93
74591,2008,128,93,100
44113,1998,97,107,106
NA,2006,116,94,86
85944,1998,98,86,79
31093,1998,111,90,87
54877,2008,107,117,107
68380,1998,128,112,109
82463,2000,107,112,101
20827,1994,91,101,NA
35042,1992,88,94,88
32726,2008,101,109,108
56587,2004,108,100,94
39927,2004,116,135,110
83534,1996,112,115,128
15580,1992,108,104,NA
35631,2006,111,116,103
42101,1996,102,89,84
76989,1998,100,135,108
57778,2010,125,125,108
32983,2000,120,117,117
29864,2000,107,118,NA
89315,1994,135,123,122
96982,1998,74,93,69
28702,2002,107,109,100
37362,1994,97,107,107
33002,1996,109,125,109
54514,2004,93,126,126
52937,1992,87,109,113
81689,2010,93,118,109
73939,1998,94,98,95
70385,2002,102,109,94
18332,1994,94,87,88
30899,2008,96,98,NA
26681,1992,111,85,90
63394,2004,113,111,100
74436,2010,113,103,102
15499,1994,135,92,81
93656,1996,100,101,93
35138,2000,99,85,90
92969,2000,118,128,NA
70917,2004,105,98,NA
55751,2000,97,100,91
82517,2008,92,99,85
33235,2002,102,116,90
81043,1994,95,88,85
28680,1992,80,79,83
42027,2004,86,106,90
69927,1992,94,114,110
33947,2012,86,99,111
78365,2000,114,113,115
48116,2008,100,95,107
43139,2002,116,98,NA
12254,2002,108,110,72
45875,1996,90,95,NA
51173,2006,99,95,97
55169,1998,90,97,94
30425,1994,125,135,126
93793,1996,95,131,95
24672,1992,109,114,114
48868,1996,98,112,107
75036,2004,135,135,123
64238,2000,106,86,92
83298,2006,118,97,85
69654,1992,95,77,78
15389,2004,117,104,108
66351,1994,112,107,103
28671,2002,65,91,74
40420,2004,80,89,102
75382,1996,105,104,108
53395,1994,109,115,NA
65714,1992,105,122,106
64734,1994,89,88,NA
69874,1994,65,82,78
56201,2004,82,100,105
62896,1994,102,106,103
33088,1998,87,90,91
12067,2002,107,111,100
43877,2000,92,103,78
52541,1996,101,98,NA
36154,1998,103,118,114
14901,2002,105,101,NA
61336,1994,100,131,123
35322,1998,103,108,113
39525,1994,113,94,95
74904,2004,102,100,98
80118,1992,109,115,NA
29397,1992,78,103,99
90745,2002,91,114,102
41319,2006,78,84,96
92602,1998,122,89,117
31281,1996,86,87,95
68080,2006,105,88,96
47031,1996,97,109,102
52054,2000,75,97,93
93803,2002,105,111,111
11016,1992,93,114,NA
89624,1992,116,125,125
90632,1992,108,80,87
61541,1996,111,115,108
33539,1996,86,89,78
34148,1994,113,103,111
35634,1992,97,111,109
12725,1994,89,116,118
10070,1994,116,97,84
31554,1992,104,118,120
56629,1994,100,113,105
NA,2002,74,91,NA
43078,1998,102,93,96
13586,1994,110,114,NA
14496,1998,112,116,112
79885,2004,125,122,107
33552,2000,126,117,117
88261,1998,89,108,91
98319,1996,110,108,103
80720,1996,100,107,113
78038,1992,79,86,81
22477,2004,112,125,NA
47858,2002,100,87,93
42959,2006,128,118,99
29484,2000,90,86,105
51015,1992,118,125,122
54624,2006,111,111,114
14666,1994,86,74,69
79811,1998,65,65,NA
50305,2000,107,107,118
30876,1994,78,84,78
47277,1992,97,89,92
48820,1992,89,113,84
94264,2008,107,90,91
35998,2004,108,98,102
56201,2000,87,82,75
94900,1992,95,99,97
16672,1996,111,118,120
80166,2004,102,98,106
48484,1996,110,114,131
29508,1992,123,125,116
23205,1994,94,94,89
94018,1994,121,116,115
18961,2002,107,126,118
96783,1996,90,102,107
59829,2000,106,109,123
73919,1994,118,118,111
50987,1992,112,85,102
38666,1996,95,86,89
87832,1992,120,NA,NA
33509,2008,107,119,102
43897,2002,89,98,83
48761,2006,100,101,93
80539,2010,113,135,116
11145,2002,102,114,114
71575,1994,78,74,75
54993,2004,114,88,87
99178,1996,91,82,83
20168,2000,120,109,109
90794,2008,113,105,110
79008,1992,103,82,80
95901,1994,102,114,107
40666,2000,104,95,105
74933,2002,126,135,103
84386,1992,104,94,95
29920,1994,99,98,101
84468,2008,89,72,86
84727,2006,112,103,105
15341,2010,118,120,114
67509,2000,88,119,112
96917,1994,98,102,NA
27240,1996,87,113,95
68379,2004,93,93,82
71797,2010,122,135,102
30613,2002,128,131,126
24231,2004,82,131,99
51753,2000,96,79,93
67230,2010,113,99,105
56650,1996,117,90,85
23290,1998,113,104,121
69628,1996,86,120,NA
47369,1996,119,110,114
25958,2002,92,100,99
71406,1998,107,112,100
51205,2002,103,106,116
15597,1994,97,95,95
22918,2008,106,98,94
87633,2002,103,92,94
45179,1996,94,95,95
99981,1994,77,72,87
86992,2000,116,111,NA
56398,2000,91,81,90
92617,1996,101,92,NA
69231,1992,NA,104,105
94056,2004,NA,97,NA
32219,1992,105,122,117
66730,1992,69,78,78
49640,2004,94,80,101
16769,2006,128,135,125
26203,1998,108,109,98
33308,1994,89,89,100
84087,1994,94,96,84
61195,1994,116,107,88
43131,2006,135,135,125
83796,1992,113,111,108
65466,1994,108,92,84
19602,1992,82,99,99
81654,1998,100,82,84
67580,2002,131,135,114
37184,2012,116,122,107
26071,1994,89,103,107
NA,2012,105,107,115
84315,2004,81,91,93
82004,1994,101,95,101
23973,1992,79,84,86
45702,2002,92,98,119
49360,1998,112,113,110
29957,2006,75,87,NA
77372,2002,96,116,NA
76900,2008,93,121,103
81361,2006,97,104,97
47454,1996,120,105,96
80118,1996,107,135,118
98566,1996,110,107,105
87578,2000,118,121,110
19271,2002,101,126,96
39857,1998,105,102,100
25390,1994,74,81,84
70950,1998,112,112,104
86866,1998,101,100,100
90284,2000,104,98,96
33905,2000,98,108,107
82613,1992,121,128,135
13449,2002,103,89,92
80961,1994,112,135,104
15430,1998,100,94,101
23000,1994,115,118,118
67459,1998,107,114,118
17488,1998,106,98,102
10087,1998,87,91,102
52054,1998,87,90,92
21086,1992,83,65,74
26841,2008,119,120,118
96028,1994,121,109,102
97104,2012,87,94,97
25407,2004,110,131,NA
19979,1998,105,114,116
69283,1994,113,121,118
87457,1994,75,74,NA
78238,1996,107,93,NA
68249,2004,108,120,113
32385,2002,112,118,102
55100,1992,93,82,78
80649,1998,120,107,115
85554,2006,95,103,102
46902,2008,122,112,113
10828,2000,84,94,94
65783,1998,104,113,114
17338,1994,102,92,102
73894,2006,77,75,82
11871,1994,102,81,88
73939,2000,87,99,95
84672,2000,126,114,105
46518,2000,90,95,NA
28154,1994,100,95,85
29957,2014,65,78,65
82521,2006,95,128,103
78261,1992,94,84,91
33570,1994,98,101,105
54192,2010,97,111,122
25561,2000,97,89,92
30406,1992,114,107,112
73939,2002,72,98,82
96281,1992,120,122,92
30209,1996,89,82,79
97084,1992,65,NA,NA
17301,1998,114,121,115
NA,1998,91,79,NA
57778,2002,110,135,NA
73459,2004,89,98,104
35003,2006,131,108,118
62770,1994,92,92,96
87075,1994,92,100,85
92702,2000,97,97,100
32628,2008,97,109,109
50977,2006,106,106,109
82186,2004,103,115,105
41793,1998,103,114,109
32264,2002,97,101,104
15107,1992,78,90,87
57226,2000,119,135,NA
94960,1994,112,108,104
53000,1994,98,84,92
92969,2004,100,87,99
95927,2002,135,135,135
13361,1998,96,87,92
76582,2004,90,96,94
87602,1998,88,94,NA
72074,1996,97,117,NA
91461,1992,89,103,102
21840,2004,90,98,102
60306,1996,110,99,102
28242,1992,65,87,78
62315,1998,85,106,105
31249,1994,97,97,86
29660,1992,75,85,96
69768,2002,88,94,87
61302,2000,135,119,101
89101,2010,104,110,89
95295,1992,98,103,90
40078,1996,96,107,87
61241,1992,91,91,103
65467,1998,74,89,75
59558,2006,110,107,95
22912,1996,93,94,NA
90912,1992,86,103,89
42043,2006,98,91,87
40268,2000,95,101,100
88294,2002,113,122,114
86064,2002,109,106,108
21602,2000,108,111,102
99238,2002,123,110,113
75999,1996,92,95,88
25190,1994,113,118,120
33746,1992,85,91,94
62383,2004,110,88,NA
30838,1996,98,96,113
39470,1998,97,NA,NA
69380,2008,110,117,95
39992,1992,77,69,NA
17926,1996,94,110,90
16594,1994,111,122,112
64121,1998,103,121,NA
80829,1998,123,131,115
86351,1994,116,119,96
64653,1996,86,92,93
25956,1996,119,122,131
21450,2002,135,113,113
46521,1994,97,105,98
73653,2002,105,131,135
50110,1992,97,125,98
54931,2004,113,102,106
61783,2004,131,105,96
43455,2004,92,120,107
65900,1992,88,100,96
12008,1996,102,115,105
11879,2004,93,88,96
24676,1996,100,111,114
90770,2002,90,72,NA
54030,2008,120,128,99
55540,1998,118,135,NA
66429,1994,102,104,96
10442,2012,94,113,106
69029,2004,107,103,94
74570,1992,100,94,95
50649,2002,128,111,117
51658,1996,96,101,96
29857,1994,92,79,88
21341,2002,102,118,91
31466,1994,116,101,NA
56299,1996,112,115,NA
97569,1994,104,100,99
98839,1996,90,95,87
13309,1994,105,98,99
36866,1992,105,105,99
13239,1992,95,105,107
91146,2000,88,97,94
44199,1992,105,116,118
41509,1992,82,97,87
76926,1998,99,101,97
96316,2010,107,112,NA
10183,2004,104,97,109
40300,2002,99,97,99
52744,2008,115,122,87
49589,2006,102,117,107
50073,1998,100,122,117
47100,1992,75,69,74
67022,2000,89,74,65
10995,1994,100,91,99
62106,1994,96,97,100
24346,2006,97,110,101
43532,1994,99,116,105
45981,1992,105,95,93
24674,1994,95,79,81
69378,1994,82,101,103
52672,1994,112,110,120
70427,1992,108,98,99
24856,1994,96,98,99
47980,2002,109,117,121
89530,2002,118,114,102
61334,2002,80,89,86
20934,1994,110,108,106
56312,2004,118,108,117
21671,1992,99,97,110
81663,2000,120,121,97
11871,1998,109,96,106
18280,1992,95,103,96
99975,2004,93,94,94
53326,1992,95,91,97
27998,1994,89,98,101
69179,1992,95,103,NA
34976,1996,92,104,100
80672,1992,105,113,NA
59500,1994,86,97,89
40861,1994,88,102,93
45399,1992,108,118,125
75505,1994,87,118,87
38042,1998,95,91,84
15700,1996,65,69,69
41675,2002,94,97,97
25083,2006,92,93,93
17578,1998,106,107,99
53970,1992,109,107,NA
70802,2000,95,86,80
46734,2002,98,128,109
66297,2002,116,119,109
93441,1998,95,108,101
17122,1998,72,78,NA
85897,1998,122,109,123
21235,1992,101,87,101
78819,2000,80,109,104
40583,2014,78,101,93
49459,1996,101,131,95
62231,1996,82,88,NA
13018,1996,113,108,103
68381,1998,99,109,NA
65355,1992,113,122,126
99230,1998,102,113,116
98661,2008,97,115,104
74199,1996,101,106,96
17576,2004,84,85,92
23816,2004,135,131,111
47516,1996,97,102,102
55319,1994,112,98,NA
70519,1994,105,106,NA
89305,1998,65,69,65
67509,1996,104,118,111
81376,1996,116,104,105
51809,2000,82,94,88
39230,1996,94,102,90
36447,1996,101,98,NA
51327,1994,79,87,NA
16262,1998,93,72,69
69247,1992,116,117,117
17338,1992,96,95,107
46665,2004,97,116,117
39890,2006,86,135,109
34695,1998,107,119,96
14081,1996,105,115,113
93477,1994,107,112,115
24163,1998,114,131,135
81068,1998,89,103,97
63697,1996,98,90,87
58372,1994,101,98,99
91049,2002,105,104,106
25341,1998,91,101,86
34685,1992,88,94,95
72162,2000,122,135,109
15396,1998,112,107,110
44830,2010,135,110,125
11309,2002,95,93,84
37701,1996,93,135,NA
94972,2000,110,110,107
54931,2006,126,135,125
18795,2010,123,111,113
72538,1998,102,107,87
16252,2002,108,103,102
68300,1996,89,99,NA
27821,2002,102,120,106
27690,1994,126,118,94
50530,2008,135,123,117
27380,2000,96,113,101
71022,1998,74,65,65
27884,1998,99,92,88
29034,2008,119,126,122
41390,2000,114,120,110
29584,1998,101,114,116
54574,2000,104,111,95
86917,1992,111,126,116
50121,1998,98,93,90
15042,2002,108,106,116
70619,1992,113,110,118
39137,2006,102,107,100
69477,1994,110,107,102
74809,1998,102,107,103
76221,2010,111,114,114
93017,1994,106,113,125
38952,1992,101,82,85
78365,1998,105,112,110
50762,2000,120,131,135
99595,2002,97,114,93
41803,1998,83,97,91
60197,1992,111,102,105
12971,2006,113,128,113
11722,1994,79,95,NA
95116,1994,105,122,118
37625,1996,116,101,NA
33235,1998,104,100,107
40263,1996,103,102,98
21136,2000,119,97,103
33114,2008,123,128,113
58017,2008,106,120,90
74823,1994,122,131,119
14924,1998,108,100,91
52779,1994,113,135,100
28407,2000,110,100,108
14144,2004,75,103,113
65165,1992,97,94,95
41932,2010,128,128,116
80029,1992,65,100,105
98542,1992,84,65,72
70825,2000,118,113,119
12466,2006,93,90,90
84203,1992,123,113,120
NA,2000,75,79,75
76873,1992,114,118,95
71131,2000,104,118,111
19624,2004,110,107,108
23302,1998,121,107,112
33682,1994,104,116,107
59012,1994,97,108,103
57142,1992,90,119,116
94930,2004,114,101,106
10650,2000,95,105,104
95366,2002,96,88,88
92831,1996,121,112,111
18481,2004,92,82,98
45652,1992,93,96,93
12072,2006,108,99,105
12054,1994,118,120,NA
37051,1994,92,97,90
58963,2006,111,122,116
75577,2002,111,102,105
10633,1994,103,123,114
23512,2004,114,117,125
34198,2006,93,94,88
64930,1996,114,97,113
63086,2000,110,98,102
78110,1998,77,119,110
65198,1992,87,90,81
54878,2004,89,95,89
78819,1998,90,109,106
49048,1992,102,85,96
77831,2006,86,72,72
89530,2004,121,107,100
30170,2004,128,106,118
74823,1998,115,131,121
48873,1998,116,120,NA
64130,1992,111,103,107
78518,1992,100,95,NA
99968,2012,114,NA,NA
24054,1994,109,103,NA
65248,2002,105,116,110
76643,1992,86,89,NA
48722,1992,104,110,96
30963,1994,100,87,95
22519,1992,96,107,100
55065,2002,74,81,77
70728,1994,94,97,92
49654,1992,109,112,121
62227,2004,102,112,99
59821,1992,108,122,125
15981,2004,93,89,88
77381,2010,94,85,93
35300,2006,100,107,104
78266,1996,105,103,95
94230,2002,90,117,100
13342,1998,107,97,NA
38454,1992,116,113,114
25106,1994,91,94,95
81795,2004,102,135,96
58860,1994,82,93,105
79189,2002,101,108,105
12462,1992,89,69,72
11371,2000,96,95,102
26160,2002,100,106,109
67090,1996,95,97,93
57226,2006,120,125,102
31283,1994,113,101,102
82443,2010,102,113,94
17514,1992,102,112,99
11297,1992,103,95,91
32069,1998,97,103,90
71374,1994,117,120,107
31767,1994,110,103,106
71485,1998,93,101,118
86472,1996,135,131,116
89319,1992,135,115,112
97988,1994,100,97,103
60211,2000,98,100,87
76872,2000,112,131,121
12753,2012,128,111,108
92100,1996,135,103,103
74381,2014,65,87,74
88136,1996,110,111,113
95025,1992,95,105,116
99615,2006,92,107,99
