CPUBID,year,piat_math,piat_recog,piat_comp
23081,1996,98,108,106
83929,1996,90,111,NA
78518,1998,74,65,69
19410,1996,102,107,100
43970,2004,103,89,109
71891,1992,101,105,107
69928,2002,116,102,NA
50716,2000,96,116,113
89978,1996,114,120,NA
63129,1992,99,104,110
22289,1996,93,95,98
70611,1998,105,107,112
55423,1998,93,107,94
97336,1996,96,120,NA
62106,1996,85,94,101
53750,1998,106,135,117
35505,1998,97,110,117
50708,2008,118,121,102
78501,2002,107,118,97
14829,1992,123,113,111
18534,1992,88,95,103
24867,1998,114,135,103
73625,1996,107,103,90
50121,1996,82,89,99
63931,1994,121,111,116
70318,1998,77,83,88
47135,1992,99,107,106
83813,1994,75,82,83
12971,2004,117,121,113
77841,2002,109,100,102
52907,1996,107,113,NA
97275,1992,97,93,112
59106,1994,91,93,NA
65874,2000,109,116,121
67706,2010,106,109,106
41733,2002,91,106,110
40959,1996,109,120,NA
37946,1992,100,95,95
26173,1996,65,74,69
38103,2002,118,122,111
27293,2002,105,95,92
46560,2002,114,116,109
63334,1994,86,104,90
71862,2008,106,131,128
92650,1996,102,102,110
88913,1996,102,79,79
40955,1998,113,108,111
82958,1992,116,107,99
29916,1992,65,94,95
75482,1992,97,102,105
37686,2002,118,135,111
74307,1998,109,115,123
74443,2002,112,103,114
71253,2014,93,96,87
98176,1994,93,102,NA
72824,1994,108,107,112
38103,2000,104,115,120
23927,1994,105,98,99
70591,2008,109,102,96
37127,2002,102,109,104
60042,2006,117,113,120
44459,1998,107,118,117
53395,1996,107,122,121
15826,1998,97,99,91
NA,2004,109,96,88
56467,1994,96,94,NA
60248,2000,123,108,112
72181,1992,90,125,125
36477,2006,99,86,90
40274,1998,93,99,NA
61748,2000,102,115,113
89986,1994,89,80,87
91732,2000,97,131,NA
NA,2010,85,87,NA
19383,1994,101,81,93
45276,1994,105,101,105
50506,2004,77,94,NA
68675,1992,105,104,107
46554,1996,93,85,91
86964,2008,131,135,114
19496,1998,80,99,NA
55993,2014,65,65,NA
64769,1994,93,95,NA
77568,1992,88,99,84
46330,2006,117,128,102
44441,2002,100,84,90
43409,2010,99,113,NA
15552,1994,105,97,116
80269,2012,105,91,88
87840,1992,107,112,107
12753,2010,122,117,109
76536,1996,99,105,91
24026,1996,107,88,100
80437,1992,69,95,112
48206,1998,96,107,112
34583,1994,65,65,65
88927,1998,89,95,95
56325,2006,128,118,117
11722,1998,81,93,92
34083,1996,72,84,82
50773,2002,135,135,120
13543,2008,131,107,103
72787,2002,96,96,100
18121,2002,135,116,101
30905,2000,84,74,92
95287,2000,93,112,108
28990,1992,93,120,100
63731,1992,107,108,107
99569,2002,104,108,98
97955,2000,113,106,NA
97917,1998,102,107,115
91003,2004,74,110,80
77334,2004,122,118,125
49743,2012,121,135,105
17351,2002,84,92,96
15334,1998,125,103,114
75289,2000,103,105,105
49282,1992,96,118,118
48796,1998,111,131,114
77521,1998,65,77,72
81864,2012,98,97,101
51511,2004,100,110,106
17578,1992,100,102,102
70382,2004,123,135,117
62760,2002,126,135,128
43380,1996,96,92,NA
57394,2002,98,82,93
43618,1994,114,135,NA
47249,2008,84,91,107
24952,2000,65,116,69
92617,2000,84,82,78
86834,2004,103,74,69
71023,1992,105,93,83
28319,1994,100,102,108
59956,2000,87,99,101
36576,1992,116,117,113
76273,2000,100,118,116
68262,2006,74,93,80
14868,2002,96,85,92
66252,2002,114,102,97
29474,2000,110,114,108
53829,1998,91,88,91
72346,2008,126,131,115
94749,1992,103,116,101
51173,2000,98,103,NA
30430,1992,95,103,103
79252,1992,95,85,88
94783,1996,122,112,110
10281,1994,92,97,104
97415,2004,125,109,104
23868,2004,125,119,108
66155,1994,102,109,NA
84519,2004,116,121,128
27307,2008,96,84,NA
73580,2000,65,65,NA
54271,1998,116,106,111
97260,1996,131,135,114
16870,2010,135,112,114
72420,1996,135,135,126
56312,2006,105,97,107
91059,1998,116,123,109
56109,2004,106,107,97
37050,1994,111,121,114
46840,2002,87,105,93
31600,2006,111,107,105
76221,2006,116,122,125
48390,1992,100,105,103
41922,2000,89,99,99
59166,2010,106,118,113
98176,2000,120,93,95
46164,1998,79,97,69
46560,2004,102,126,98
51736,2002,83,95,100
27281,1996,101,135,NA
42077,1996,125,128,109
68031,1996,97,118,100
75803,1994,95,88,NA
39333,1992,113,99,97
53415,1996,117,126,103
83316,2000,116,93,98
26399,1998,113,119,121
46055,1994,98,100,96
52020,1998,102,97,98
56627,2002,119,117,110
71322,1994,81,80,87
40603,1994,103,125,106
99426,1996,114,120,135
44830,2008,125,122,120
96746,2002,105,111,98
11849,2010,100,88,85
92446,2002,114,101,109
17664,2000,78,88,NA
58727,2004,65,65,65
10807,1996,86,77,80
59683,2012,95,86,97
67408,1994,74,88,NA
52473,2006,101,109,89
24830,1994,88,106,89
93527,1992,114,107,106
48110,1994,80,92,90
22289,1994,106,131,NA
96447,2002,100,99,121
98125,2010,94,80,89
81084,1998,86,69,72
13403,1996,92,97,NA
89303,2002,77,72,NA
30268,2012,126,135,115
53750,1994,88,135,125
69280,1998,108,112,122
33375,1996,95,78,90
10869,1996,120,118,116
58188,2002,110,110,114
91694,2000,112,121,104
48868,1998,114,118,100
54938,1994,123,135,NA
85475,2000,113,135,113
78700,1998,106,112,111
13223,2004,108,111,100
85036,2002,117,95,93
41697,2002,109,121,126
21491,2002,100,135,89
91752,1998,105,113,103
62399,1992,93,108,94
44978,1994,115,108,97
46043,1994,93,105,100
26132,2010,94,122,109
10906,2004,102,95,96
74926,1998,93,69,96
70421,1992,122,126,114
49960,1992,106,107,97
48456,1994,120,135,NA
17424,1994,108,119,102
85132,1996,97,105,98
94315,1998,82,65,65
12681,1996,111,103,NA
59858,1992,98,105,NA
54441,2000,102,100,117
60185,1992,103,114,114
99316,1996,108,101,NA
99966,1996,115,135,116
32730,2000,82,94,88
51294,2000,107,106,105
77548,1996,111,123,100
84375,1998,104,88,87
34025,2010,112,115,110
82682,1996,108,118,87
11778,1996,116,126,114
79356,2000,107,109,100
91351,2000,97,105,105
42691,1998,110,135,113
39261,2014,91,82,93
92964,2006,106,93,85
66227,2010,92,93,92
37643,2014,91,135,97
30720,2006,108,121,101
55779,1998,99,97,98
63310,2000,92,108,104
66937,1994,120,104,108
36227,1996,110,135,NA
38416,1994,114,103,90
41021,2006,135,125,116
87818,2008,101,114,92
46918,2004,122,113,110
30905,1998,65,69,69
48639,1994,135,135,120
76162,2002,104,112,104
64461,2002,90,79,96
68645,1994,120,117,97
80720,1994,109,104,95
87611,2006,135,90,95
79768,1998,118,122,123
64716,1996,108,101,106
25992,2002,94,102,95
10633,1996,100,114,116
15002,1992,79,97,93
41432,1992,100,95,NA
58142,2000,77,101,96
85554,2004,90,103,74
49563,1992,78,88,82
28518,1994,105,93,NA
81152,1998,117,111,103
89234,1996,109,112,108
86545,1992,102,108,107
10281,2000,98,86,83
20631,1996,120,135,NA
54875,1992,95,86,88
45595,1996,99,85,101
76178,1992,112,97,97
20631,2002,108,123,NA
48192,2006,123,109,114
87147,1998,119,123,114
69188,1998,89,99,NA
83358,1996,122,93,102
28635,1996,98,88,107
54875,1996,83,84,81
33195,1992,99,101,97
46330,1998,105,109,NA
16870,2008,107,117,117
22469,1992,96,88,89
76872,1996,119,126,NA
38753,2006,123,93,83
18376,1992,93,84,NA
15458,1996,74,114,95
53687,2004,110,107,103
32565,2014,115,118,96
13734,2000,120,100,117
85935,2004,81,113,96
32862,2014,106,93,87
37252,1992,93,116,122
53666,1992,91,90,97
58648,2004,84,95,87
84654,1998,110,135,NA
61575,2008,95,96,96
12977,1998,98,107,118
88886,2000,114,94,90
81485,1996,125,128,114
24683,1992,99,123,115
86398,1996,105,109,113
28004,1994,114,109,100
59268,2000,123,115,NA
15843,2010,90,110,119
11371,2002,104,105,106
20401,1998,112,95,95
30242,1994,74,80,75
99374,1998,82,74,65
52342,1998,101,135,89
78786,1996,89,101,NA
97104,2014,99,82,91
95733,1994,94,105,89
21496,1998,107,117,NA
79063,1994,97,91,NA
21034,1992,82,105,107
87168,1996,101,92,95
31936,1992,100,104,95
81752,1992,98,125,114
11762,2000,104,89,88
41374,2000,95,89,93
21303,2002,109,117,96
57487,1994,100,88,96
75686,1992,97,98,105
55728,2000,135,135,NA
69646,1994,94,103,93
86978,1994,108,86,105
41432,1998,95,126,93
18077,2006,108,111,97
80511,1994,102,98,93
41035,2000,94,99,97
68541,1996,135,115,114
82331,2008,102,103,77
64017,1994,86,75,74
56318,1992,131,114,107
68031,1994,111,118,115
74078,1996,100,93,77
94128,1992,99,119,119
98875,1996,101,113,100
62343,1996,107,99,NA
76298,1998,65,95,90
91365,1992,116,110,NA
65818,2000,120,102,97
67492,2002,101,92,NA
10120,2002,113,135,105
48706,1996,123,128,119
67346,1996,80,103,96
74950,2002,77,98,107
22520,2008,98,101,95
17841,1996,104,112,113
17590,1994,108,91,97
46766,1992,NA,103,97
52971,2002,79,65,75
14416,1992,81,99,NA
46227,2000,118,108,95
70553,2000,75,102,98
53395,1998,93,120,108
54214,2002,95,114,97
61575,2014,97,90,81
22510,1992,100,101,85
24623,2002,65,104,98
28059,2002,118,128,113
64936,2004,98,103,104
41160,2008,135,97,98
47930,1992,135,102,107
71022,1996,69,65,65
20439,2004,105,107,104
78542,2002,106,NA,NA
24811,2008,NA,96,99
83789,2008,125,114,104
54631,1996,90,87,91
83069,2006,95,121,118
42515,1992,105,95,95
92609,2002,114,94,89
79546,1994,82,89,94
46989,2000,135,116,111
91679,1994,75,79,86
78010,2004,114,123,119
18279,1994,104,88,95
11462,1994,105,118,99
52833,1994,110,131,102
17947,1994,103,109,106
10807,1992,86,69,65
47146,2000,118,84,94
14449,1994,89,101,102
45236,2008,108,101,99
60215,1994,101,135,NA
77148,2014,103,93,91
56899,2000,88,91,NA
33672,1992,95,105,107
49408,2002,NA,135,99
44630,1994,100,105,108
59231,2000,93,84,84
90571,2002,81,84,NA
67408,2000,65,93,80
66311,2000,108,112,104
40782,1996,100,95,96
17577,2012,92,110,115
96014,1998,118,105,109
68207,2006,103,103,105
85025,1994,77,84,NA
58009,1992,99,114,102
84203,1996,114,111,117
50624,1994,107,106,113
15578,1992,96,99,120
15947,2002,85,105,88
59608,2002,94,104,97
32155,1994,106,131,NA
94550,2006,112,126,122
29566,1994,108,120,113
18032,1996,119,104,93
40782,2000,100,105,114
50425,2000,112,116,116
29703,2008,108,96,78
75502,1996,104,108,110
46190,1994,114,135,NA
34428,2004,108,111,100
77864,1994,65,NA,NA
62826,2000,65,65,65
54575,1996,114,118,118
10964,2008,112,110,107
86237,2010,95,135,111
11016,1994,117,118,105
75404,2006,96,119,103
91857,1998,98,86,NA
32814,1994,105,89,93
56899,2006,86,82,85
25659,2004,95,111,84
47155,1992,92,86,88
34320,2008,106,88,85
69583,1992,89,101,97
35099,1996,92,100,90
25637,2002,104,119,113
40658,2002,106,135,NA
32975,1998,126,122,115
44239,2002,126,98,101
38689,1992,82,111,109
56872,1992,83,87,86
31554,1996,104,100,99
82303,1998,103,103,112
42959,2008,117,108,97
56442,2008,128,105,101
80665,1992,112,111,131
88484,2002,118,111,114
33626,1998,105,135,92
27616,2004,126,114,106
16680,1998,98,111,93
80261,2004,100,89,103
33088,1996,86,98,NA
47169,2004,96,109,93
91146,1998,101,111,106
22766,1998,102,84,87
27940,2002,123,116,121
98035,1992,97,126,97
33408,1998,116,105,NA
85458,2000,113,131,123
37543,1992,116,88,86
78969,1994,81,77,65
NA,2004,97,92,93
24057,1996,86,103,91
66312,2000,94,79,80
62792,2006,100,85,86
39654,1998,111,101,98
48644,1992,93,98,99
19932,1992,105,105,98
74720,1994,98,91,96
46612,2000,107,93,93
81656,2010,123,131,128
19902,2010,101,115,110
91111,1996,105,91,109
63530,2000,122,120,NA
45027,2002,114,107,97
58678,2000,99,101,84
39525,1996,116,98,91
62270,1996,111,128,65
56414,1992,125,NA,NA
36487,1992,106,105,113
82711,1992,65,NA,NA
31264,1996,118,121,116
35003,2002,118,108,NA
58670,1998,109,122,120
76015,2006,98,90,88
20767,1992,80,83,96
32627,1994,94,92,95
63727,1994,106,105,107
83796,1994,103,109,109
84341,1992,119,110,112
83899,2000,123,114,104
81925,1998,100,97,107
92964,2002,102,98,107
32766,2000,108,99,NA
94550,2004,131,135,135
89259,1994,100,92,95
32817,1996,109,118,109
30259,2004,88,92,87
69028,2004,113,103,99
75217,1992,123,118,113
58665,1992,98,88,91
66562,2002,94,135,74
16350,1998,122,131,120
15759,2000,114,126,126
12346,1998,89,82,78
54619,2006,97,74,84
11461,2006,100,108,103
38952,1994,91,86,84
17218,2014,99,114,102
31883,2002,100,93,100
35003,2004,107,114,120
45682,1996,81,85,NA
12393,1994,107,120,NA
97857,1996,120,107,102
46493,2012,87,111,115
59713,1992,102,103,NA
24265,2000,109,135,96
92356,1994,103,111,NA
72349,2002,100,116,105
32301,1998,97,97,100
83929,2004,128,114,117
28996,2004,104,94,99
26757,2008,123,122,119
69501,2004,93,95,81
56430,1992,86,92,NA
13309,2002,126,122,96
58489,1994,69,65,NA
NA,1998,65,65,NA
32567,1994,79,77,78
64767,2008,105,118,94
77195,2002,92,90,80
63662,1998,85,87,82
16225,2004,93,100,102
69766,2000,113,118,119
30227,1992,72,65,86
84955,2006,95,135,86
33408,2006,119,116,109
94246,1992,84,86,74
68831,2008,102,119,111
33570,1998,102,92,96
76991,1998,105,95,105
13543,2002,118,118,112
48092,1992,105,104,112
75390,1998,115,135,126
70069,1992,79,78,72
74879,1994,119,111,85
88261,1994,90,106,NA
30482,2004,87,75,89
51171,2004,90,92,83
75289,1994,114,113,113
68844,1992,90,112,118
98846,1992,102,118,116
34965,1996,87,92,93
47819,1992,107,109,126
48010,1998,106,105,99
89911,1996,90,100,NA
21322,1994,107,135,111
84107,1994,97,97,103
63452,1992,88,98,87
75124,2010,119,123,104
88511,1992,79,65,65
89642,1998,116,116,109
94056,2006,122,116,111
82970,2006,65,65,65
11513,1996,119,131,131
92906,1998,75,100,107
75693,1996,100,108,101
63834,1998,88,77,82
39142,1992,95,106,NA
46707,1992,97,94,103
62015,2006,120,88,NA
45602,1994,98,93,87
87473,2006,81,100,99
30922,2006,94,93,97
13239,1996,105,106,100
57439,1998,122,108,111
86770,2010,99,112,107
40405,1994,111,131,121
38339,1996,112,113,116
38482,1998,93,108,101
98730,1998,82,95,107
97128,1996,126,128,112
37197,1996,108,116,109
99302,1996,135,121,NA
64535,2004,89,106,109
54303,1992,114,125,128
18032,1992,99,102,92
31082,1996,81,95,NA
23715,1992,113,113,109
60754,2000,91,101,110
82499,1994,78,69,69
60002,1996,117,135,104
16942,1998,107,113,97
99203,1996,80,108,117
32631,1992,101,88,NA
77938,1996,95,97,114
44324,2004,120,109,105
70891,2002,111,90,98
51970,1998,109,107,111
38531,1994,107,103,111
30016,1998,98,91,93
12063,1996,107,89,90
52578,2004,80,74,65
37197,1994,112,110,107
18768,1994,86,103,NA
71160,1992,111,110,114
48030,1992,111,112,109
13586,1998,97,104,97
69067,1996,90,98,NA
88707,1992,102,111,115
92543,2006,94,91,97
98135,1992,81,99,65
45399,1994,107,108,80
89788,1992,98,95,90
37980,1996,111,111,NA
49487,1998,118,98,NA
45168,1996,119,122,111
13432,1996,118,100,105
60902,1996,90,118,114
66293,1996,94,116,118
48868,1994,100,118,105
91320,2006,116,114,116
51511,2006,89,111,100
48927,2004,104,100,102
32053,2010,95,109,79
47895,1996,77,120,NA
26202,1992,88,100,93
91037,1994,112,123,112
40918,2004,110,128,95
97683,2004,128,118,116
71214,1992,98,98,99
62227,2000,117,98,105
36385,1998,98,107,83
20181,1994,89,77,81
30268,2014,120,128,126
97098,1992,121,123,116
34427,1994,99,106,101
82260,1992,97,118,NA
28581,1998,107,91,88
96100,2008,114,116,102
71558,2014,135,109,118
17887,1996,111,89,95
28349,1996,117,120,113
20094,2000,128,117,125
36376,1998,117,112,NA
56475,1998,120,118,105
43492,2004,108,114,113
30242,1998,86,104,77
63841,1992,107,85,95
61334,2006,82,82,88
77378,2008,123,120,105
63340,2006,120,104,126
64653,1992,107,95,95
59507,2014,94,115,118
24672,1994,113,119,114
13824,2000,86,91,72
94968,1996,96,113,107
95189,1994,109,105,88
74461,2002,128,114,104
81406,2000,117,126,128
28967,1996,101,105,112
45427,2002,135,120,125
48989,2006,135,128,120
35473,2000,114,128,114
20424,1994,93,113,117
85654,1992,116,119,107
45822,1996,104,118,109
67259,2004,92,95,85
97415,1998,103,105,NA
36875,1994,96,97,90
61162,2004,113,135,107
12043,2002,96,93,111
49714,1996,83,98,84
90158,2006,123,135,135
68663,2000,126,105,125
79501,2006,95,135,105
68609,1992,106,111,119
82390,1992,112,112,115
78706,1998,96,115,105
68303,2008,110,126,84
38036,2008,107,113,109
71088,2000,110,117,116
89886,2004,97,103,84
57192,1994,97,93,91
89673,2006,126,135,114
94876,2000,81,74,75
16653,1996,95,105,NA
51882,2006,98,110,78
84036,1994,92,131,NA
24554,2010,106,110,107
53380,1992,82,99,NA
38071,2002,93,103,80
17135,1994,90,110,74
25345,2002,108,125,104
37378,1994,131,114,94
70304,1996,131,122,114
84532,2006,112,123,119
93852,2002,94,85,81
77919,1998,125,135,125
34610,2002,112,121,111
22392,1998,105,118,105
25956,1992,102,109,NA
97995,1998,105,112,89
80118,1994,105,131,117
14320,1998,107,104,101
68830,1994,90,100,NA
56312,2008,97,106,103
87788,2008,123,114,108
97580,2002,NA,85,93
27089,1996,111,126,135
85014,1998,95,95,83
32348,2008,111,117,109
38482,1996,110,109,105
69801,1994,75,97,95
13970,2008,122,116,119
95546,1992,118,135,120
38381,1992,106,135,NA
12898,2000,123,113,113
31905,2000,101,98,96
42691,2002,107,128,106
76884,2000,90,105,111
32556,2002,95,103,95
26477,1996,125,126,86
60794,1998,125,107,128
37335,1992,93,103,104
32017,1992,106,105,107
67858,1994,105,94,98
58262,2004,115,109,NA
69506,2004,65,97,100
98661,2014,83,90,80
50243,2012,126,125,107
59469,2000,111,94,84
45967,1994,100,82,92
64130,1996,121,110,107
74461,2008,112,102,112
24741,2004,135,121,NA
26354,2004,88,82,75
26526,2000,112,114,112
23274,1994,93,100,105
49266,1992,101,109,NA
47789,2000,95,135,108
74409,2000,90,105,105
84328,2008,86,91,83
47624,2012,103,126,116
55412,2004,123,123,115
65656,2006,122,135,105
22387,1994,112,116,111
45087,1998,81,94,NA
25518,2006,107,119,98
69569,2004,108,128,113
72829,1996,114,112,89
78110,1994,112,113,114
27796,2006,82,112,110
52977,1992,90,104,102
88989,1992,90,87,90
51521,1994,83,121,122
37814,1998,84,95,81
30135,2002,104,110,105
69221,2010,128,131,117
29857,1992,95,82,NA
88484,1998,114,115,114
93531,1998,102,115,107
75196,2008,101,125,NA
58678,1992,98,115,NA
92831,1992,101,117,NA
28660,2002,122,95,105
86886,2004,92,102,93
19567,1994,100,89,NA
82443,2008,116,113,106
34700,2014,82,95,87
24830,1996,87,120,97
79743,1994,118,106,107
89801,2010,123,106,115
80672,2000,135,122,135
NA,2008,102,109,103
87196,1994,123,131,120
92906,1996,98,102,100
25007,1998,96,100,91
32737,1996,106,118,115
83639,1992,87,94,79
11148,1994,89,97,93
72899,2004,107,126,125
38010,2000,107,116,112
67645,1994,106,117,116
83031,2006,89,113,101
29864,1992,106,115,NA
48534,2004,112,114,103
78969,1992,92,118,131
10471,1994,121,118,116
69866,1996,91,86,93
42242,2002,108,113,102
99042,2002,107,135,131
72579,2004,119,123,114
83505,1996,74,89,92
71022,1994,65,74,82
41701,1992,99,108,101
25279,2004,119,111,105
61018,1996,82,109,99
79149,1992,109,84,NA
60337,1994,113,135,97
36500,1998,111,120,93
16201,1992,107,116,117
77045,2008,65,84,65
79794,1992,99,94,98
63258,2000,121,128,126
57831,2008,107,117,116
66244,1992,104,109,106
56910,1992,93,95,97
64455,2012,107,98,105
42691,1996,105,121,116
14308,1994,117,120,101
65044,1992,109,110,110
25977,2002,99,100,74
79621,1992,79,79,87
64263,1996,107,114,101
96692,2004,102,82,65
77281,1996,106,109,105
38240,1994,89,99,117
96791,2004,100,84,92
23586,2008,107,117,105
36819,1996,112,120,123
81268,2006,118,120,104
99212,1998,116,113,100
75390,2000,128,126,128
69670,1998,77,88,84
21516,1998,107,114,98
42945,2002,87,94,NA
58894,1994,102,107,107
61933,1994,100,101,105
57574,2004,118,116,119
84786,2006,121,110,109
25653,2000,69,94,86
54938,1998,113,110,105
12055,2004,106,103,107
34592,2002,110,112,104
42529,2008,101,126,99
26620,2000,104,87,98
24402,1996,108,114,119
96014,1996,118,114,105
25876,2014,128,131,107
42027,2002,78,113,99
89911,2000,NA,86,90
88172,2010,123,128,128
89120,2000,113,106,85
78102,1996,110,120,99
95322,2000,88,100,96
98214,1992,120,114,111
79701,1998,111,92,103
36813,2008,104,114,118
91536,1996,117,114,115
88332,1992,97,101,104
55201,1998,89,102,102
41088,1992,99,106,103
51306,2008,118,116,107
64769,1998,108,102,107
83188,2000,75,125,100
18509,2004,100,100,102
35701,1998,86,95,75
82112,1994,105,115,126
15431,1996,81,90,86
94764,1998,100,113,113
44459,2000,108,118,114
95981,1996,90,100,102
45843,1996,89,85,NA
60405,2004,113,104,99
10713,1996,123,102,106
10930,1994,115,100,102
28996,1998,86,92,NA
76900,2012,93,112,98
80437,1994,90,112,98
79885,2006,116,126,113
47751,1996,111,113,116
95385,1996,95,92,84
73373,1998,109,99,110
50287,1992,97,82,74
NA,2014,75,81,97
97281,1992,105,105,106
40896,1992,92,99,94
30648,2006,110,110,118
59829,2002,118,116,116
41323,1996,110,128,114
25439,1998,88,116,113
15431,1998,65,75,83
92831,1994,101,91,92
45256,1994,96,102,102
NA,2014,82,100,104
47689,2008,118,123,118
61782,1992,87,96,96
88082,1996,103,135,NA
20638,2004,109,109,112
22930,1992,116,135,113
57936,2006,107,107,101
58700,1998,65,84,81
13313,1996,93,135,NA
83062,2002,116,113,81
55635,1992,102,99,93
42264,2006,102,100,105
93728,2002,102,106,100
79536,1992,123,79,98
10911,1994,119,116,121
39178,1994,90,80,83
36197,1998,126,119,115
68195,1994,94,94,104
20119,2008,126,107,113
33366,1996,102,111,95
70675,1994,113,126,113
15462,2010,102,89,96
43419,2010,131,120,NA
97836,1996,122,115,116
17577,2010,104,113,111
85916,2002,85,92,107
13897,1996,100,121,NA
91782,2004,118,135,135
53125,2004,92,105,106
32341,1992,102,107,80
87839,2004,118,96,104
62770,1998,87,92,87
34844,2000,126,135,126
49282,1996,96,123,106
68843,1994,123,135,135
11722,2002,101,82,88
81406,1998,110,125,123
83518,1998,122,123,114
76907,1998,96,104,110
96100,2012,103,109,120
99754,2004,128,131,135
68034,1994,78,105,99
41282,1994,106,118,111
17340,2004,89,94,89
99975,2006,92,100,86
24856,2002,78,80,74
91732,2006,96,118,113
19695,1996,103,98,96
41275,1996,72,65,69
33626,1992,105,118,111
92632,1994,100,99,89
31422,1998,113,105,98
54179,1992,77,65,NA
80261,2002,98,93,109
55818,1994,103,110,114
84442,1992,100,80,105
70591,2002,95,95,98
63385,2006,118,120,115
97376,2002,116,135,111
54371,1992,81,65,74
15681,2008,113,119,102
80360,1996,93,117,93
33002,1998,82,117,126
73159,2000,118,126,117
NA,2012,107,99,109
70409,2004,119,131,106
19725,1998,111,120,105
35686,1996,NA,101,NA
41785,1998,84,100,96
84982,2008,109,131,123
17820,1994,100,115,99
43450,1996,126,125,104
10082,1996,90,94,NA
38561,1994,102,109,114
68831,2006,100,114,103
30081,2008,122,110,111
44274,2004,108,135,95
15379,2002,113,99,NA
27945,1992,102,109,107
45442,2002,91,121,85
18363,1998,89,91,100
43172,1992,110,135,93
14561,1992,126,114,116
35742,1996,65,89,93
31997,1992,95,92,82
84191,2000,88,90,91
58622,1992,94,105,94
96252,2002,97,88,111
46237,2002,109,114,102
73816,1992,103,103,109
20083,1992,94,105,101
34609,1996,95,94,NA
36950,1992,99,118,116
70917,2006,89,105,108
92234,1994,113,116,113
95322,2002,93,95,91
18397,2004,128,98,115
58238,2000,108,105,102
NA,2006,89,87,75
61136,1998,93,112,98
33175,1996,101,92,101
33855,1996,101,97,NA
17548,1998,99,108,107
70980,2000,74,72,NA
54891,2012,112,100,98
27683,1996,98,102,103
68181,2008,114,98,85
22093,1996,101,111,102
36807,2006,80,80,75
60101,2002,95,85,77
67361,1996,90,112,107
64225,2006,128,105,99
99302,2004,102,117,128
37172,2010,101,118,85
20768,1994,115,125,109
64278,1996,135,135,NA
76336,1994,100,98,92
49642,1998,97,135,135
74461,2004,126,109,128
38143,2004,103,101,NA
74080,2006,135,135,110
42761,1994,102,95,91
16175,1992,114,113,114
99334,1994,97,93,102
82331,2006,99,99,98
49635,2010,104,135,114
35824,2004,128,135,107
85848,1992,107,106,106
29803,2008,122,135,118
98639,1996,107,125,122
45838,2000,125,106,118
91857,2000,111,88,78
26132,2008,99,120,65
52349,2004,102,95,110
64590,2008,81,89,75
78534,1998,122,111,114
76105,1994,116,110,116
74173,1996,79,91,89
96534,1994,102,107,95
11191,2002,108,116,100
38906,1992,87,84,88
93164,1992,74,86,84
94397,2006,101,135,112
35836,1998,131,112,114
59576,2006,135,135,NA
95953,1994,118,111,108
56571,1992,106,97,103
76900,2010,112,112,104
94001,2004,115,122,126
91564,2004,119,109,107
86972,1998,85,77,87
68201,1998,90,97,94
38202,2006,107,97,111
19733,1994,109,116,NA
39178,1996,95,82,80
51070,1992,80,75,NA
44712,2000,107,96,85
86736,2002,77,84,77
95232,1992,113,119,118
61572,2006,89,87,80
93997,1992,104,122,113
18663,2004,87,106,98
59330,1994,118,115,NA
87331,1992,80,69,80
96677,1998,118,128,122
73487,1998,101,93,88
69283,1998,108,102,111
11762,1994,113,115,NA
61310,1996,113,126,94
99316,2004,72,93,83
NA,2006,102,119,117
69558,1992,123,114,122
52682,1996,82,80,82
69395,2010,131,120,110
23672,2014,98,105,91
41432,1996,97,105,103
52326,2010,95,102,112
90675,1992,103,110,100
50748,2004,NA,95,84
96221,1992,93,102,97
69125,1996,87,106,117
44859,2010,65,65,NA
80689,2008,122,121,118
73753,2000,119,118,112
95598,1992,93,91,NA
56112,1994,81,72,74
72662,2002,74,74,74
58643,2014,65,100,77
92422,1992,122,105,102
78720,1994,93,120,103
31849,1994,90,82,89
15681,2010,97,107,93
62228,2002,69,65,NA
19873,1996,101,106,98
93163,1996,106,105,117
78246,1992,105,105,122
95508,2006,109,113,107
95217,2006,102,111,105
44199,1994,116,109,121
60562,1992,91,107,NA
25133,1998,99,104,107
37109,1998,96,92,93
27165,2002,123,112,115
69642,1992,107,117,115
25021,1996,103,101,65
48148,2000,90,83,88
64617,1992,97,97,95
32209,2010,113,NA,NA
84744,2000,100,115,100
74443,2000,104,106,102
36376,1996,107,101,NA
10650,1998,108,115,105
99872,1992,88,82,84
40677,1992,106,99,NA
95932,1992,98,109,110
27778,1996,88,103,100
33224,1992,111,128,89
82012,1994,86,78,NA
26355,2010,110,NA,110
64959,1992,80,95,84
71992,2012,109,126,113
51888,2004,104,113,125
16524,1998,92,103,92
28484,1996,109,116,92
58336,2000,105,98,111
38458,1994,122,121,122
82464,1996,112,131,121
26526,2004,110,121,103
94286,1998,93,81,74
90799,1998,114,131,121
81703,2002,108,105,113
65400,1996,121,101,NA
93803,2000,100,122,135
36349,1994,102,110,116
70307,1998,77,105,105
45060,1994,110,120,110
28789,1998,100,105,93
82836,2000,93,103,104
88051,1996,93,84,89
13241,1994,107,89,106
35697,1998,109,116,112
30261,2002,114,109,108
45699,2004,104,88,104
57603,1996,91,106,100
62343,2000,110,113,113
40810,1994,107,114,114
31281,1994,86,85,91
24556,2002,97,113,115
47405,1996,109,111,98
96656,1996,74,84,NA
63521,1996,108,103,110
54878,1998,84,108,85
62729,2000,96,95,96
